Instancia,k,Algoritmo,Tipo,Costo_total,Tiempo_ms,Factible,Seleccion
ninstance_790.txt,30,fb,MACRO,0,0.1915,si,""
ninstance_790.txt,30,bt,MACRO,0,0.0238,si,""
ninstance_790.txt,35,fb,MICRO,0,28500.5,si,""
ninstance_790.txt,35,bt,MICRO,0,0.0527,si,""
ninstance_790.txt,35,fb,MACRO,0,0.185,si,""
ninstance_790.txt,35,bt,MACRO,0,0.0149,si,""
ninstance_790.txt,40,fb,MICRO,0,28322.4,si,""
ninstance_790.txt,40,bt,MICRO,0,0.029,si,""
ninstance_790.txt,40,fb,MACRO,0,0.203,si,""
ninstance_790.txt,40,bt,MACRO,0,0.015,si,""
ninstance_790.txt,45,fb,MICRO,0,112418,si,""
ninstance_790.txt,45,bt,MICRO,0,0.0357,si,""
ninstance_790.txt,45,fb,MACRO,-1,0,no,""
ninstance_790.txt,45,bt,MACRO,-1,0,no,""
ninstance_790.txt,50,fb,MICRO,0,1.0867e+06,si,""
ninstance_790.txt,50,bt,MICRO,0,0.1255,si,""
ninstance_790.txt,50,fb,MACRO,-1,0,no,""
ninstance_790.txt,50,bt,MACRO,-1,0,no,""
ninstance_790.txt,55,fb,MICRO,0,1.94172e+06,si,""
ninstance_790.txt,55,bt,MICRO,0,0.0447,si,""
ninstance_790.txt,55,fb,MACRO,-1,0,no,""
ninstance_790.txt,55,bt,MACRO,-1,0,no,""
ninstance_790.txt,60,fb,MICRO,0,1.10133e+06,si,""
ninstance_790.txt,60,bt,MICRO,0,0.1661,si,""
ninstance_790.txt,60,fb,MACRO,-1,0,no,""
ninstance_790.txt,60,bt,MACRO,-1,0,no,""
ninstance_795.txt,5,fb,MICRO,-1,0,no,""
ninstance_795.txt,5,bt,MICRO,-1,0,no,""
ninstance_795.txt,5,fb,MACRO,0,5.7451,si,""
ninstance_795.txt,5,bt,MACRO,0,0.0265,si,""
ninstance_795.txt,10,fb,MICRO,-1,0,no,""
ninstance_795.txt,10,bt,MICRO,-1,0,no,""
ninstance_795.txt,10,fb,MACRO,0,5.5716,si,""
ninstance_795.txt,10,bt,MACRO,0,0.0257,si,""
ninstance_795.txt,15,fb,MICRO,-1,0,no,""
ninstance_795.txt,15,bt,MICRO,-1,0,no,""
ninstance_795.txt,15,fb,MACRO,0,2.5545,si,""
ninstance_795.txt,15,bt,MACRO,0,0.0437,si,""
ninstance_795.txt,20,fb,MICRO,-1,0,no,""
ninstance_795.txt,20,bt,MICRO,-1,0,no,""
ninstance_795.txt,20,fb,MACRO,0,0.1686,si,""
ninstance_795.txt,20,bt,MACRO,0,0.029,si,""
ninstance_795.txt,25,fb,MICRO,0,1.4595,si,""
ninstance_795.txt,25,bt,MICRO,0,0.0402,si,""
ninstance_795.txt,25,fb,MACRO,0,0.0341,si,""
ninstance_795.txt,25,bt,MACRO,0,0.0274,si,""
ninstance_795.txt,30,fb,MICRO,0,1.4369,si,""
ninstance_795.txt,30,bt,MICRO,0,0.04,si,""
ninstance_795.txt,30,fb,MACRO,0,0.0322,si,""
ninstance_795.txt,30,bt,MACRO,0,0.0249,si,""
ninstance_795.txt,35,fb,MICRO,0,1.4134,si,""
ninstance_795.txt,35,bt,MICRO,0,0.0384,si,""
ninstance_795.txt,35,fb,MACRO,0,0.0346,si,""
ninstance_795.txt,35,bt,MACRO,0,0.0246,si,""
ninstance_795.txt,40,fb,MICRO,0,1.4231,si,""
ninstance_795.txt,40,bt,MICRO,0,0.0379,si,""
ninstance_795.txt,40,fb,MACRO,0,0.0317,si,""
ninstance_795.txt,40,bt,MACRO,0,0.0407,si,""
ninstance_795.txt,45,fb,MICRO,0,1.6495,si,""
ninstance_795.txt,45,bt,MICRO,0,0.0461,si,""
ninstance_795.txt,45,fb,MACRO,0,0.0459,si,""
ninstance_795.txt,45,bt,MACRO,0,0.0335,si,""
ninstance_795.txt,50,fb,MICRO,0,1.5104,si,""
ninstance_795.txt,50,bt,MICRO,0,0.0512,si,""
ninstance_795.txt,50,fb,MACRO,0,0.0387,si,""
ninstance_795.txt,50,bt,MACRO,0,0.0386,si,""
ninstance_795.txt,55,fb,MICRO,0,1.5448,si,""
ninstance_795.txt,55,bt,MICRO,0,0.0474,si,""
ninstance_795.txt,55,fb,MACRO,0,0.0352,si,""
ninstance_795.txt,55,bt,MACRO,0,0.0396,si,""
ninstance_795.txt,60,fb,MICRO,0,1.5935,si,""
ninstance_795.txt,60,bt,MICRO,0,0.0411,si,""
ninstance_795.txt,60,fb,MACRO,0,0.035,si,""
ninstance_795.txt,60,bt,MACRO,0,0.0256,si,""
ninstance_795.txt,65,fb,MICRO,0,1.4703,si,""
ninstance_795.txt,65,bt,MICRO,0,0.0408,si,""
ninstance_795.txt,65,fb,MACRO,0,0.0364,si,""
ninstance_795.txt,65,bt,MACRO,0,0.0335,si,""
ninstance_795.txt,70,fb,MICRO,0,1.5017,si,""
ninstance_795.txt,70,bt,MICRO,0,0.0482,si,""
ninstance_795.txt,70,fb,MACRO,0,0.0349,si,""
ninstance_795.txt,70,bt,MACRO,0,0.0244,si,""
ninstance_795.txt,75,fb,MICRO,0,3.6145,si,""
ninstance_795.txt,75,bt,MICRO,0,0.0634,si,""
ninstance_795.txt,75,fb,MACRO,-1,0,no,""
ninstance_795.txt,75,bt,MACRO,-1,0,no,""
ninstance_795.txt,80,fb,MICRO,0,2.9098,si,""
ninstance_795.txt,80,bt,MICRO,0,0.0623,si,""
ninstance_795.txt,80,fb,MACRO,-1,0,no,""
ninstance_795.txt,80,bt,MACRO,-1,0,no,""
ninstance_795.txt,85,fb,MICRO,0,17.6208,si,""
ninstance_795.txt,85,bt,MICRO,0,0.0672,si,""
ninstance_795.txt,85,fb,MACRO,-1,0,no,""
ninstance_795.txt,85,bt,MACRO,-1,0,no,""
ninstance_795.txt,90,fb,MICRO,0,6.3033,si,""
ninstance_795.txt,90,bt,MICRO,0,0.0336,si,""
ninstance_795.txt,90,fb,MACRO,-1,0,no,""
ninstance_795.txt,90,bt,MACRO,-1,0,no,""
ninstance_802.txt,5,fb,MICRO,-1,0,no,""
ninstance_802.txt,5,bt,MICRO,-1,0,no,""
ninstance_802.txt,5,fb,MACRO,0,0.0475,si,""
ninstance_802.txt,5,bt,MACRO,0,0.0156,si,""
ninstance_802.txt,10,fb,MICRO,0,1.1431,si,""
ninstance_802.txt,10,bt,MICRO,0,0.0302,si,""
ninstance_802.txt,10,fb,MACRO,0,0.0197,si,""
ninstance_802.txt,10,bt,MACRO,0,0.0128,si,""
ninstance_802.txt,15,fb,MICRO,0,5.309,si,""
ninstance_802.txt,15,bt,MICRO,0,0.0649,si,""
ninstance_802.txt,15,fb,MACRO,-1,0,no,""
ninstance_802.txt,15,bt,MACRO,-1,0,no,""
ninstance_810.txt,5,fb,MICRO,-1,0,no,""
ninstance_810.txt,5,bt,MICRO,-1,0,no,""
ninstance_810.txt,5,fb,MACRO,0,57.0098,si,""
ninstance_810.txt,5,bt,MACRO,0,0.0383,si,""
ninstance_810.txt,10,fb,MICRO,-1,0,no,""
ninstance_810.txt,10,bt,MICRO,-1,0,no,""
ninstance_810.txt,10,fb,MACRO,0,0.6608,si,""
ninstance_810.txt,10,bt,MACRO,0,0.0341,si,""
ninstance_810.txt,15,fb,MICRO,0,20.7356,si,""
ninstance_810.txt,15,bt,MICRO,0,0.0556,si,""
ninstance_810.txt,15,fb,MACRO,0,0.0645,si,""
ninstance_810.txt,15,bt,MACRO,0,0.0294,si,""
ninstance_810.txt,20,fb,MICRO,0,21.4994,si,""
ninstance_810.txt,20,bt,MICRO,0,0.06,si,""
ninstance_810.txt,20,fb,MACRO,0,0.0646,si,""
ninstance_810.txt,20,bt,MACRO,0,0.0313,si,""
ninstance_810.txt,25,fb,MICRO,0,34.6628,si,""
ninstance_810.txt,25,bt,MICRO,0,0.0649,si,""
ninstance_810.txt,25,fb,MACRO,0,0.0653,si,""
ninstance_810.txt,25,bt,MACRO,0,0.0354,si,""
ninstance_810.txt,30,fb,MICRO,0,20.7627,si,""
ninstance_810.txt,30,bt,MICRO,0,0.0527,si,""
ninstance_810.txt,30,fb,MACRO,0,0.0581,si,""
ninstance_810.txt,30,bt,MACRO,0,0.0245,si,""
ninstance_810.txt,35,fb,MICRO,0,54.9045,si,""
ninstance_810.txt,35,bt,MICRO,0,0.0634,si,""
ninstance_810.txt,35,fb,MACRO,-1,0,no,""
ninstance_810.txt,35,bt,MACRO,-1,0,no,""
ninstance_810.txt,40,fb,MICRO,0,126.295,si,""
ninstance_810.txt,40,bt,MICRO,0,0.1592,si,""
ninstance_810.txt,40,fb,MACRO,-1,0,no,""
ninstance_810.txt,40,bt,MACRO,-1,0,no,""
ninstance_810.txt,45,fb,MICRO,0,141.874,si,""
ninstance_810.txt,45,bt,MICRO,0,0.0712,si,""
ninstance_810.txt,45,fb,MACRO,-1,0,no,""
ninstance_810.txt,45,bt,MACRO,-1,0,no,""
ninstance_810.txt,50,fb,MICRO,0,108.585,si,""
ninstance_810.txt,50,bt,MICRO,0,0.0734,si,""
ninstance_810.txt,50,fb,MACRO,-1,0,no,""
ninstance_810.txt,50,bt,MACRO,-1,0,no,""
ninstance_810.txt,55,fb,MICRO,0,197.311,si,""
ninstance_810.txt,55,bt,MICRO,0,0.0376,si,""
ninstance_810.txt,55,fb,MACRO,-1,0,no,""
ninstance_810.txt,55,bt,MACRO,-1,0,no,""
ninstance_812.txt,5,fb,MICRO,-1,0,no,""
ninstance_812.txt,5,bt,MICRO,-1,0,no,""
ninstance_812.txt,5,fb,MACRO,0,677.316,si,""
ninstance_812.txt,5,bt,MACRO,0,0.0381,si,""
ninstance_812.txt,10,fb,MICRO,0,351.317,si,""
ninstance_812.txt,10,bt,MICRO,0,0.0716,si,""
ninstance_812.txt,10,fb,MACRO,0,0.1071,si,""
ninstance_812.txt,10,bt,MACRO,0,0.0423,si,""
ninstance_812.txt,15,fb,MICRO,0,357.109,si,""
ninstance_812.txt,15,bt,MICRO,0,0.0638,si,""
ninstance_812.txt,15,fb,MACRO,0,0.107,si,""
ninstance_812.txt,15,bt,MACRO,0,0.0323,si,""
ninstance_812.txt,20,fb,MICRO,0,347.317,si,""
ninstance_812.txt,20,bt,MICRO,0,0.0572,si,""
ninstance_812.txt,20,fb,MACRO,0,0.1039,si,""
ninstance_812.txt,20,bt,MACRO,0,0.0336,si,""
ninstance_812.txt,25,fb,MICRO,0,348.495,si,""
ninstance_812.txt,25,bt,MICRO,0,0.0674,si,""
ninstance_812.txt,25,fb,MACRO,0,0.108,si,""
ninstance_812.txt,25,bt,MACRO,0,0.0336,si,""
ninstance_812.txt,30,fb,MICRO,0,342.876,si,""
ninstance_812.txt,30,bt,MICRO,0,0.0437,si,""
ninstance_812.txt,30,fb,MACRO,0,0.2228,si,""
ninstance_812.txt,30,bt,MACRO,0,0.034,si,""
ninstance_812.txt,35,fb,MICRO,0,1287.22,si,""
ninstance_812.txt,35,bt,MICRO,0,0.0862,si,""
ninstance_812.txt,35,fb,MACRO,-1,0,no,""
ninstance_812.txt,35,bt,MACRO,-1,0,no,""
ninstance_812.txt,40,fb,MICRO,0,2510.01,si,""
ninstance_812.txt,40,bt,MICRO,0,0.0433,si,""
ninstance_812.txt,40,fb,MACRO,-1,0,no,""
ninstance_812.txt,40,bt,MACRO,-1,0,no,""
ninstance_818.txt,5,fb,MICRO,-1,0,no,""
ninstance_818.txt,5,bt,MICRO,-1,0,no,""
ninstance_818.txt,5,fb,MACRO,0,0.6166,si,""
ninstance_818.txt,5,bt,MACRO,0,0.0187,si,""
ninstance_818.txt,10,fb,MICRO,0,1.1876,si,""
ninstance_818.txt,10,bt,MICRO,0,0.0379,si,""
ninstance_818.txt,10,fb,MACRO,0,0.0266,si,""
ninstance_818.txt,10,bt,MACRO,0,0.0258,si,""
ninstance_818.txt,15,fb,MICRO,0,15.3488,si,""
ninstance_818.txt,15,bt,MICRO,0,0.0408,si,""
ninstance_818.txt,15,fb,MACRO,0,0.029,si,""
ninstance_818.txt,15,bt,MACRO,0,0.0221,si,""
ninstance_818.txt,20,fb,MICRO,0,1.225,si,""
ninstance_818.txt,20,bt,MICRO,0,0.035,si,""
ninstance_818.txt,20,fb,MACRO,0,0.0245,si,""
ninstance_818.txt,20,bt,MACRO,0,0.0175,si,""
ninstance_818.txt,25,fb,MICRO,0,2.3535,si,""
ninstance_818.txt,25,bt,MICRO,0,0.0397,si,""
ninstance_818.txt,25,fb,MACRO,-1,0,no,""
ninstance_818.txt,25,bt,MACRO,-1,0,no,""
ninstance_818.txt,30,fb,MICRO,0,2.5796,si,""
ninstance_818.txt,30,bt,MICRO,0,0.0442,si,""
ninstance_818.txt,30,fb,MACRO,-1,0,no,""
ninstance_818.txt,30,bt,MACRO,-1,0,no,""
ninstance_839.txt,5,fb,MICRO,-1,0,no,""
ninstance_839.txt,5,bt,MICRO,-1,0,no,""
ninstance_839.txt,5,fb,MACRO,0,345.493,si,""
ninstance_839.txt,5,bt,MACRO,0,0.0453,si,""
ninstance_839.txt,10,fb,MICRO,0,4919.38,si,""
ninstance_839.txt,10,bt,MICRO,0,0.0489,si,""
ninstance_839.txt,10,fb,MACRO,0,0.3148,si,""
ninstance_839.txt,10,bt,MACRO,0,0.0318,si,""
ninstance_839.txt,15,fb,MICRO,0,4780.55,si,""
ninstance_839.txt,15,bt,MICRO,0,0.0352,si,""
ninstance_839.txt,15,fb,MACRO,0,0.09,si,""
ninstance_839.txt,15,bt,MACRO,0,0.0375,si,""
ninstance_839.txt,20,fb,MICRO,0,4791.07,si,""
ninstance_839.txt,20,bt,MICRO,0,0.0669,si,""
ninstance_839.txt,20,fb,MACRO,0,0.199,si,""
ninstance_839.txt,20,bt,MACRO,0,0.0366,si,""
ninstance_839.txt,25,fb,MICRO,0,4796.26,si,""
ninstance_839.txt,25,bt,MICRO,0,0.069,si,""
ninstance_839.txt,25,fb,MACRO,0,0.1821,si,""
ninstance_839.txt,25,bt,MACRO,0,0.0407,si,""
ninstance_839.txt,30,fb,MICRO,0,9731.33,si,""
ninstance_839.txt,30,bt,MICRO,0,0.0777,si,""
ninstance_839.txt,30,fb,MACRO,-1,0,no,""
ninstance_839.txt,30,bt,MACRO,-1,0,no,""
ninstance_839.txt,35,fb,MICRO,0,37749.6,si,""
ninstance_839.txt,35,bt,MICRO,0,0.0917,si,""
ninstance_839.txt,35,fb,MACRO,-1,0,no,""
ninstance_839.txt,35,bt,MACRO,-1,0,no,""
ninstance_839.txt,40,fb,MICRO,0,76175.9,si,""
ninstance_839.txt,40,bt,MICRO,0,0.1061,si,""
ninstance_839.txt,40,fb,MACRO,-1,0,no,""
ninstance_839.txt,40,bt,MACRO,-1,0,no,""
ninstance_841.txt,5,fb,MICRO,-1,0,no,""
ninstance_841.txt,5,bt,MICRO,-1,0,no,""
ninstance_841.txt,5,fb,MACRO,0,0.1542,si,""
ninstance_841.txt,5,bt,MACRO,0,0.0295,si,""
ninstance_841.txt,10,fb,MICRO,0,52.0051,si,""
ninstance_841.txt,10,bt,MICRO,0,0.0493,si,""
ninstance_841.txt,10,fb,MACRO,-1,0,no,""
ninstance_841.txt,10,bt,MACRO,-1,0,no,""
ninstance_842.txt,5,fb,MICRO,-1,0,no,""
ninstance_842.txt,5,bt,MICRO,-1,0,no,""
ninstance_842.txt,5,fb,MACRO,-1,0,no,""
ninstance_842.txt,5,bt,MACRO,-1,0,no,""
ninstance_842.txt,10,fb,MICRO,0,179.612,si,""
ninstance_842.txt,10,bt,MICRO,0,0.058,si,""
ninstance_842.txt,10,fb,MACRO,-1,0,no,""
ninstance_842.txt,10,bt,MACRO,-1,0,no,""
ninstance_847.txt,5,fb,MICRO,-1,0,no,""
ninstance_847.txt,5,bt,MICRO,-1,0,no,""
ninstance_847.txt,5,fb,MACRO,0,4.8263,si,""
ninstance_847.txt,5,bt,MACRO,0,0.0261,si,""
ninstance_847.txt,10,fb,MICRO,0,347.198,si,""
ninstance_847.txt,10,bt,MICRO,0,0.0607,si,""
ninstance_847.txt,10,fb,MACRO,0,0.0907,si,""
ninstance_847.txt,10,bt,MACRO,0,0.0311,si,""
ninstance_847.txt,15,fb,MICRO,0,344.212,si,""
ninstance_847.txt,15,bt,MICRO,0,0.0613,si,""
ninstance_847.txt,15,fb,MACRO,0,0.0899,si,""
ninstance_847.txt,15,bt,MACRO,0,0.0312,si,""
ninstance_847.txt,20,fb,MICRO,0,2418.65,si,""
ninstance_847.txt,20,bt,MICRO,0,0.0465,si,""
ninstance_847.txt,20,fb,MACRO,-1,0,no,""
ninstance_847.txt,20,bt,MACRO,-1,0,no,""
ninstance_851.txt,5,fb,MICRO,-1,0,no,""
ninstance_851.txt,5,bt,MICRO,-1,0,no,""
ninstance_851.txt,5,fb,MACRO,0,2501.18,si,""
ninstance_851.txt,5,bt,MACRO,0,0.0417,si,""
ninstance_851.txt,10,fb,MICRO,-1,0,no,""
ninstance_851.txt,10,bt,MICRO,-1,0,no,""
ninstance_851.txt,10,fb,MACRO,0,19.5822,si,""
ninstance_851.txt,10,bt,MACRO,0,0.0494,si,""
ninstance_851.txt,15,fb,MICRO,-1,0,no,""
ninstance_851.txt,15,bt,MICRO,-1,0,no,""
ninstance_851.txt,15,fb,MACRO,0,0.2383,si,""
ninstance_851.txt,15,bt,MACRO,0,0.0461,si,""
ninstance_851.txt,20,fb,MICRO,0,355.887,si,""
ninstance_851.txt,20,bt,MICRO,0,0.0573,si,""
ninstance_851.txt,20,fb,MACRO,0,0.1188,si,""
ninstance_851.txt,20,bt,MACRO,0,0.042,si,""
ninstance_851.txt,25,fb,MICRO,0,343.587,si,""
ninstance_851.txt,25,bt,MICRO,0,0.0381,si,""
ninstance_851.txt,25,fb,MACRO,0,0.1253,si,""
ninstance_851.txt,25,bt,MACRO,0,0.0616,si,""
ninstance_851.txt,30,fb,MICRO,0,350.727,si,""
ninstance_851.txt,30,bt,MICRO,0,0.0644,si,""
ninstance_851.txt,30,fb,MACRO,0,0.1157,si,""
ninstance_851.txt,30,bt,MACRO,0,0.0415,si,""
ninstance_851.txt,35,fb,MICRO,0,338.351,si,""
ninstance_851.txt,35,bt,MICRO,0,0.0606,si,""
ninstance_851.txt,35,fb,MACRO,0,0.2358,si,""
ninstance_851.txt,35,bt,MACRO,0,0.0428,si,""
ninstance_851.txt,40,fb,MICRO,0,324.783,si,""
ninstance_851.txt,40,bt,MICRO,0,0.0671,si,""
ninstance_851.txt,40,fb,MACRO,0,0.1259,si,""
ninstance_851.txt,40,bt,MACRO,0,0.0389,si,""
ninstance_851.txt,45,fb,MICRO,0,350.87,si,""
ninstance_851.txt,45,bt,MICRO,0,0.0319,si,""
ninstance_851.txt,45,fb,MACRO,0,0.0599,si,""
ninstance_851.txt,45,bt,MACRO,0,0.04,si,""
ninstance_851.txt,50,fb,MICRO,0,346.772,si,""
ninstance_851.txt,50,bt,MICRO,0,0.0656,si,""
ninstance_851.txt,50,fb,MACRO,0,0.2023,si,""
ninstance_851.txt,50,bt,MACRO,0,0.0398,si,""
ninstance_851.txt,55,fb,MICRO,0,671.175,si,""
ninstance_851.txt,55,bt,MICRO,0,0.082,si,""
ninstance_851.txt,55,fb,MACRO,-1,0,no,""
ninstance_851.txt,55,bt,MACRO,-1,0,no,""
ninstance_851.txt,60,fb,MICRO,0,2524.3,si,""
ninstance_851.txt,60,bt,MICRO,0,0.1017,si,""
ninstance_851.txt,60,fb,MACRO,-1,0,no,""
ninstance_851.txt,60,bt,MACRO,-1,0,no,""
ninstance_854.txt,5,fb,MICRO,-1,0,no,""
ninstance_854.txt,5,bt,MICRO,-1,0,no,""
ninstance_854.txt,5,fb,MACRO,0,0.1526,si,""
ninstance_854.txt,5,bt,MACRO,0,0.0286,si,""
ninstance_862.txt,5,fb,MICRO,-1,0,no,""
ninstance_862.txt,5,bt,MICRO,-1,0,no,""
ninstance_862.txt,5,fb,MACRO,0,0.0457,si,""
ninstance_862.txt,5,bt,MACRO,0,0.0232,si,""
ninstance_862.txt,10,fb,MICRO,0,1.131,si,""
ninstance_862.txt,10,bt,MICRO,0,0.0385,si,""
ninstance_862.txt,10,fb,MACRO,0,0.0224,si,""
ninstance_862.txt,10,bt,MACRO,0,0.016,si,""
ninstance_867.txt,5,fb,MICRO,-1,0,no,""
ninstance_867.txt,5,bt,MICRO,-1,0,no,""
ninstance_867.txt,5,fb,MACRO,0,0.1563,si,""
ninstance_867.txt,5,bt,MACRO,0,0.0181,si,""
ninstance_867.txt,10,fb,MICRO,0,67.6052,si,""
ninstance_867.txt,10,bt,MICRO,0,0.0427,si,""
ninstance_867.txt,10,fb,MACRO,-1,0,no,""
ninstance_867.txt,10,bt,MACRO,-1,0,no,""
ninstance_870.txt,5,fb,MICRO,-1,0,no,""
ninstance_870.txt,5,bt,MICRO,-1,0,no,""
ninstance_870.txt,5,fb,MACRO,0,5.7847,si,""
ninstance_870.txt,5,bt,MACRO,0,0.0309,si,""
ninstance_870.txt,10,fb,MICRO,-1,0,no,""
ninstance_870.txt,10,bt,MICRO,-1,0,no,""
ninstance_870.txt,10,fb,MACRO,0,5.4022,si,""
ninstance_870.txt,10,bt,MACRO,0,0.0327,si,""
ninstance_870.txt,15,fb,MICRO,-1,0,no,""
ninstance_870.txt,15,bt,MICRO,-1,0,no,""
ninstance_870.txt,15,fb,MACRO,0,1.4393,si,""
ninstance_870.txt,15,bt,MACRO,0,0.0356,si,""
ninstance_870.txt,20,fb,MICRO,-1,0,no,""
ninstance_870.txt,20,bt,MICRO,-1,0,no,""
ninstance_870.txt,20,fb,MACRO,0,0.0605,si,""
ninstance_870.txt,20,bt,MACRO,0,0.0366,si,""
ninstance_870.txt,25,fb,MICRO,-1,0,no,""
ninstance_870.txt,25,bt,MICRO,-1,0,no,""
ninstance_870.txt,25,fb,MACRO,0,0.064,si,""
ninstance_870.txt,25,bt,MACRO,0,0.0237,si,""
ninstance_870.txt,30,fb,MICRO,0,1.444,si,""
ninstance_870.txt,30,bt,MICRO,0,0.0491,si,""
ninstance_870.txt,30,fb,MACRO,0,0.038,si,""
ninstance_870.txt,30,bt,MACRO,0,0.0316,si,""
ninstance_870.txt,35,fb,MICRO,0,1.4149,si,""
ninstance_870.txt,35,bt,MICRO,0,0.0446,si,""
ninstance_870.txt,35,fb,MACRO,0,0.0345,si,""
ninstance_870.txt,35,bt,MACRO,0,0.0306,si,""
ninstance_870.txt,40,fb,MICRO,0,1.5211,si,""
ninstance_870.txt,40,bt,MICRO,0,0.0513,si,""
ninstance_870.txt,40,fb,MACRO,0,0.0371,si,""
ninstance_870.txt,40,bt,MACRO,0,0.0361,si,""
ninstance_870.txt,45,fb,MICRO,0,1.6089,si,""
ninstance_870.txt,45,bt,MICRO,0,0.0467,si,""
ninstance_870.txt,45,fb,MACRO,0,0.0343,si,""
ninstance_870.txt,45,bt,MACRO,0,0.0337,si,""
ninstance_870.txt,50,fb,MICRO,0,1.4184,si,""
ninstance_870.txt,50,bt,MICRO,0,0.0534,si,""
ninstance_870.txt,50,fb,MACRO,0,0.0354,si,""
ninstance_870.txt,50,bt,MACRO,0,0.0235,si,""
ninstance_870.txt,55,fb,MICRO,0,1.3652,si,""
ninstance_870.txt,55,bt,MICRO,0,0.0569,si,""
ninstance_870.txt,55,fb,MACRO,0,0.0481,si,""
ninstance_870.txt,55,bt,MACRO,0,0.0312,si,""
ninstance_870.txt,60,fb,MICRO,0,1.4169,si,""
ninstance_870.txt,60,bt,MICRO,0,0.0503,si,""
ninstance_870.txt,60,fb,MACRO,0,0.0332,si,""
ninstance_870.txt,60,bt,MACRO,0,0.0316,si,""
ninstance_870.txt,65,fb,MICRO,0,1.478,si,""
ninstance_870.txt,65,bt,MICRO,0,0.0496,si,""
ninstance_870.txt,65,fb,MACRO,0,0.0325,si,""
ninstance_870.txt,65,bt,MACRO,0,0.0238,si,""
ninstance_870.txt,70,fb,MICRO,0,1.4664,si,""
ninstance_870.txt,70,bt,MICRO,0,0.0471,si,""
ninstance_870.txt,70,fb,MACRO,0,0.0355,si,""
ninstance_870.txt,70,bt,MACRO,0,0.0266,si,""
ninstance_870.txt,75,fb,MICRO,0,1.5477,si,""
ninstance_870.txt,75,bt,MICRO,0,0.0413,si,""
ninstance_870.txt,75,fb,MACRO,0,0.0332,si,""
ninstance_870.txt,75,bt,MACRO,0,0.0357,si,""
ninstance_870.txt,80,fb,MICRO,0,2.6705,si,""
ninstance_870.txt,80,bt,MICRO,0,0.0615,si,""
ninstance_870.txt,80,fb,MACRO,-1,0,no,""
ninstance_870.txt,80,bt,MACRO,-1,0,no,""
ninstance_870.txt,85,fb,MICRO,0,3.1086,si,""
ninstance_870.txt,85,bt,MICRO,0,0.0642,si,""
ninstance_870.txt,85,fb,MACRO,-1,0,no,""
ninstance_870.txt,85,bt,MACRO,-1,0,no,""
ninstance_870.txt,90,fb,MICRO,0,5.9158,si,""
ninstance_870.txt,90,bt,MICRO,0,0.0353,si,""
ninstance_870.txt,90,fb,MACRO,-1,0,no,""
ninstance_870.txt,90,bt,MACRO,-1,0,no,""
ninstance_873.txt,5,fb,MICRO,-1,0,no,""
ninstance_873.txt,5,bt,MICRO,-1,0,no,""
ninstance_873.txt,5,fb,MACRO,0,57.3976,si,""
ninstance_873.txt,5,bt,MACRO,0,0.0363,si,""
ninstance_873.txt,10,fb,MICRO,-1,0,no,""
ninstance_873.txt,10,bt,MICRO,-1,0,no,""
ninstance_873.txt,10,fb,MACRO,0,0.1907,si,""
ninstance_873.txt,10,bt,MACRO,0,0.0332,si,""
ninstance_873.txt,15,fb,MICRO,0,357.912,si,""
ninstance_873.txt,15,bt,MICRO,0,0.0585,si,""
ninstance_873.txt,15,fb,MACRO,0,0.1038,si,""
ninstance_873.txt,15,bt,MACRO,0,0.0332,si,""
ninstance_873.txt,20,fb,MICRO,0,341.118,si,""
ninstance_873.txt,20,bt,MICRO,0,0.1027,si,""
ninstance_873.txt,20,fb,MACRO,0,0.1057,si,""
ninstance_873.txt,20,bt,MACRO,0,0.0333,si,""
ninstance_873.txt,25,fb,MICRO,0,335.31,si,""
ninstance_873.txt,25,bt,MICRO,0,0.0589,si,""
ninstance_873.txt,25,fb,MACRO,0,0.0557,si,""
ninstance_873.txt,25,bt,MACRO,0,0.0133,si,""
ninstance_873.txt,30,fb,MICRO,0,1252.94,si,""
ninstance_873.txt,30,bt,MICRO,0,0.0897,si,""
ninstance_873.txt,30,fb,MACRO,-1,0,no,""
ninstance_873.txt,30,bt,MACRO,-1,0,no,""
ninstance_873.txt,35,fb,MICRO,0,2424.06,si,""
ninstance_873.txt,35,bt,MICRO,0,0.091,si,""
ninstance_873.txt,35,fb,MACRO,-1,0,no,""
ninstance_873.txt,35,bt,MACRO,-1,0,no,""
ninstance_873.txt,40,fb,MICRO,0,2815.15,si,""
ninstance_873.txt,40,bt,MICRO,0,0.083,si,""
ninstance_873.txt,40,fb,MACRO,-1,0,no,""
ninstance_873.txt,40,bt,MACRO,-1,0,no,""
ninstance_882.txt,5,fb,MICRO,-1,0,no,""
ninstance_882.txt,5,bt,MICRO,-1,0,no,""
ninstance_882.txt,5,fb,MACRO,0,663.286,si,""
ninstance_882.txt,5,bt,MACRO,0,0.0434,si,""
ninstance_882.txt,10,fb,MICRO,-1,0,no,""
ninstance_882.txt,10,bt,MICRO,-1,0,no,""
ninstance_882.txt,10,fb,MACRO,0,0.3403,si,""
ninstance_882.txt,10,bt,MACRO,0,0.0316,si,""
ninstance_882.txt,15,fb,MICRO,0,313.332,si,""
ninstance_882.txt,15,bt,MICRO,0,0.0518,si,""
ninstance_882.txt,15,fb,MACRO,0,0.0573,si,""
ninstance_882.txt,15,bt,MACRO,0,0.1525,si,""
ninstance_882.txt,20,fb,MICRO,0,347.707,si,""
